L0_S0_F0,L0_S1_F1,L0_S2_F2,L0_S3_F3,L0_S4_F4,L0_S5_F5,L0_S6_F6,L0_S7_F7,L0_S8_F8,L0_S9_F9,Id
0.22897304683187603,0.021255653406923924,,0.6356734146479932,0.15156139705444172,0.8778600090758835,,0.01705040422810944,,,3844
0.3426530955371484,0.29514419949944637,0.2288526364433463,0.7966422560101845,0.2741731117744266,0.2548597524444116,0.9106638831340038,0.36620420407830134,0.15155213625351305,,3845
,0.9050134827327019,0.9155910800237687,0.10475213846596532,0.22313423804226873,,0.5752620879770307,0.19737877513258006,0.8915207885880054,0.4879333093697804,3846
0.4529447872357244,0.690725920008181,0.24883531393873304,,0.16907015464642583,0.9914662274131271,0.22992246230972313,0.5289286661115642,,,3847
0.9842496465583822,0.447300908763957,0.5434852118912457,0.6225472682999135,0.9899276460602481,0.11025062378870021,0.29608145885192205,0.21279449028778963,,0.0498415657691359,3848
0.21571113527100982,,0.4729459549778263,,,0.22986760002292284,0.9266957643321116,0.714445468583326,,,3849
,0.29312006107967425,0.987770421688062,0.09905700881204615,,0.9669031634135861,0.018788969207194417,0.11709906218390831,,,3850
0.34102342062975033,0.7003863910192872,0.9897204265958374,0.09448762130816935,0.5437591934442709,0.9556041302464475,0.09150927140862086,0.9847505194467825,0.19973271001356785,,3851
0.5746027334649746,0.20456136441855366,0.42100655615646476,0.10567606487798353,0.3488409975872758,0.3623476336992091,0.4227585916823219,0.43411977484720754,,0.5498020330425604,3852
0.4570585671468955,0.7281632208246122,0.15242870268586284,0.5539081741136014,0.6498506504982061,0.7674817670948992,0.010347124320919776,0.3896952031008627,,,3853
0.03209912054652153,0.06072111943349323,0.28662297239196177,,0.04615899359307685,0.8501127225317833,0.44379180535770846,0.8816542734765788,0.38349250079402186,0.8028978061186779,3854
0.7174415887767871,0.9224672110075349,0.7460336552937831,0.9832031104288789,0.5708424509143071,0.6132146621574892,0.4215848344301608,0.17736457007317064,,,3855
0.7697592642341126,0.21992593454228837,0.7159500637160956,0.30345628393377644,0.82501213319877,0.5457339903051333,0.09042372338494231,0.43729288958476453,,0.3296668755393747,3856
0.6131825856004124,0.9686179853355624,0.599246700035249,0.27231907830335533,0.465121272028837,0.2321438542798081,0.7632488513404924,0.656152160512223,,,3857
0.15283696128545843,0.16388890504877973,0.1726451550869761,0.26633278894389467,0.9993885407101074,0.2206612495333058,0.9093510011891642,,,,3858
0.8195154837022945,0.6822473737798378,0.29600939598449605,0.18222196719204087,0.2654080897876444,0.5609058407471457,0.23769257097341367,,,0.14642965718422474,3859
0.40427892148448097,0.14488822702000193,0.25074462876719517,0.7800926701205635,0.766963029094208,0.8254110989233842,0.18120815545302194,0.1742394614730014,0.9303373257405256,0.5644823370365645,3860
0.9313368069715546,0.882834015628426,0.8617826842836139,0.4922120866225028,0.010799160509233019,0.25476554614308433,0.706276859017406,0.370281355536907,0.10268162752235699,,3861
0.2985381690292389,0.20134929334720275,0.6047351958030178,0.7503393482034654,0.6441728487182272,0.8741840502934366,,0.40726569779249544,,0.28942467162597973,3862
0.06710796861826263,0.22402045185428598,0.3212211480172107,0.15693239522080238,0.3047844039445148,0.9634350922600398,0.4616068046063547,0.6463253801032687,0.8721178001015708,0.12760758033002184,3863
0.6358064449555831,0.2789253011002325,0.39219679944693586,0.41632372777069937,0.020664859199639896,0.3209437761918198,0.9981596444446019,0.40181899236280927,,,3864
0.0736888947780876,0.30878128972149477,0.7892266959876378,0.44448542422914816,0.8736865131182614,0.17087324209260701,0.979507173094186,0.7426670637663413,0.10872644920320029,,3865
0.7094822954367113,0.20082155733089901,0.7240664888537245,0.30159971453036105,0.30059910123118894,0.35969922983175984,0.8064582530882747,0.965939602768763,,0.17054329648114708,3866
0.6379469233683738,0.2789201496574718,,0.382978155365978,0.21735658239399913,0.5956966770455828,,0.516570728426651,,0.5056544764885789,3867
0.09843984251876858,0.23092062820508508,,0.2104991103905599,0.8386652230032339,0.973952197978252,0.670452170225432,0.26836551740013703,,,3868
0.532883368558551,0.7040379985080008,0.5071393428005879,0.8674568374731623,0.9060842659974022,0.10877012602178027,0.6261530405898603,0.012738500832396915,,0.2750141021624557,3869
0.25679573007968437,0.7326401495643011,,0.291433313201546,,0.9058715107320117,0.39803564234407884,0.35249911907483744,,,3870
0.25133152075639675,0.5279276301905366,0.5200661415711822,0.7664051845677616,0.8453414872678957,0.042764447983983156,0.041077234627481585,0.4968179209537511,,,3871
,0.7551796470023407,0.1089965886220513,0.39206723427957235,,0.6303903829842522,0.3471353181753706,0.4079462959545219,0.03569751158744705,,3872
0.8121053597497687,,0.18271949088947526,0.8780219209801807,0.22547284112479993,0.627511677110526,0.04674106299442338,0.8469371598726233,0.2061744756994669,0.2954302328492069,3873
0.6179825506760427,0.09839737624892686,0.3282179090537587,0.1767372578238421,0.9439909754251543,0.8929030186220992,0.25808152357633163,0.7611007802786633,,,3874
,,0.25877789623860026,0.14723480957670643,0.7877594609971214,,0.9804377059464877,0.7509651506793755,,,3875
0.5664821618642774,0.8155051581841292,0.1830730578791533,0.21197361239043688,0.915936557808834,0.9498077566422508,0.10770714396001002,0.01476441578708343,,0.2313912672535997,3876
0.5440858198945009,0.7140447953546503,0.7244963352955204,0.8142518703876958,0.5400979456582191,0.49054261903367513,,0.964117946749191,0.5182844716597956,0.8632266707191891,3877
0.6478933495199969,0.37377526890942425,0.9258933735148591,0.9380787948883089,0.19124300205720557,0.6802080840267283,0.9473601898239011,0.16890942662720887,,0.013139349577774517,3878
0.08993267637971514,,,0.168564014269182,0.0164186006875211,0.8084818470274009,0.832660730433455,0.13405286556780238,,0.44789613087662616,3879
0.9688413590455459,0.5782684533829007,0.5889836660989419,0.4097822750722362,0.5873715047880769,0.16206985208179892,0.36334869428334193,0.8034555188453342,,,3880
0.6361285076448259,0.4122392100565062,,0.5246224978282318,0.2613905509422555,0.8771456997299644,0.7163327858821644,0.9364970885516011,0.6704778051150292,0.6385097944933878,3881
0.9986391919302519,0.6468842437553612,0.9028086114761564,0.33130584070504265,,0.2717866381197225,0.8590532722043402,0.7886258219960475,,,3882
0.8036857114380423,0.26027533344310727,0.18577944180784112,0.8163755665691572,0.673443862683534,0.663985438560867,0.8907406385909253,0.8990087699080216,,,3883
0.5415170843335736,0.49218111648499185,0.9876163435237547,0.1672833025572561,0.7150104387281995,0.06476055258399949,,0.5785948609320988,,,3884
0.3948737389167142,0.9847426431318406,0.27567570826069454,0.2339854699503784,0.19748534401968498,0.6000561215365718,0.5279155447832619,0.01856552034628045,0.7377761644692489,,3885
0.3605487274568322,0.5183278991866472,0.5987186015714239,0.016436381822880097,0.33201421072188375,0.8572626113582661,0.4752734043601933,0.20875000342383532,0.8406658723619845,,3886
0.46137158897714015,0.8253791769622238,0.23866246051648699,0.6797087308455173,0.4020327367319967,0.6638666489646132,0.30130949405085605,0.03877654366130301,0.29878800438606323,,3887
0.12111146510057735,0.5708417876064862,0.2668582717571112,0.30623574708389634,,0.6035941303280326,,0.4786963900762491,,0.7833739483327112,3888
0.042748644047720274,0.5016831842435984,0.7516404527948088,0.8348848677087177,0.241601396935605,0.6812842396148681,0.8083709573335476,0.16203766746966164,,,3889
0.9624346538856471,,0.32184923597813175,0.9363839038818502,0.22783214969521803,,0.20214298686726562,,,0.24681447705782955,3890
0.7303307899930729,0.1114279767871591,0.9269985832195154,0.3674806332815337,0.46001596804724876,0.2133201170239365,0.048775054462512624,0.09891340997199305,0.31173885515067534,,3891
0.0493725216086176,0.8207899475841601,0.9805167017719629,0.9485893487496831,0.13669552213935976,0.18852562164593256,,0.6173881679641163,,0.7680911482312146,3892
0.0996339679251469,0.060633336874615584,0.40193210002329116,0.2626641223780114,0.6908944777547513,,0.7031861650761614,0.868238003571727,,,3893
0.7774799761313677,0.3779579995129525,0.40693121810566346,0.19196504268231063,0.21107556705045738,0.8228778360652346,0.09274655539122112,0.34333966351314815,0.9757017540620768,,3894
0.1855140241013361,0.8785035846534439,0.6292833596253774,0.6962959729025621,0.31628652451943884,0.9651404697950956,0.43336526600396197,0.38282787897397863,0.12767546815742004,,3895
0.5118884254799647,0.8931361415472221,0.14750016579138503,0.31189546851623795,0.6056023130803964,0.6305895012420097,0.7488653283588599,0.02960893659911279,,,3896
0.16789304150002993,0.2458793743896316,0.8832605914787806,0.5502192603964056,0.7993311420033291,0.6485915647326872,0.9565746638622163,0.1908616951808111,,,3897
0.13288168775117637,0.9267995167161311,0.7940990211027711,0.9772353423042704,0.7563212902858728,0.7444728249985337,0.21765703901928146,,,0.6800476113409873,3898
0.12396288152844581,0.23060845922739492,,0.04461741149150178,0.13715993778257618,0.35647998523081625,0.45478635884193197,,,,3899
0.773361326305779,0.4837068388952911,,,0.9891401563509162,0.6337889765562918,,0.9567958140384792,,0.7651093731615632,3900
0.6174594544370879,0.557340625665415,0.782726088283515,,,0.5171303976325459,0.903208922927426,0.14482445439935432,0.917133174689954,,3901
0.9308469216584705,0.3140405014975828,,0.20511598421768107,0.06818608902758261,0.5657391801303385,0.15868516569430413,0.6763499700704144,,0.5197100298441998,3902
,0.4233294867712212,0.31297915259197173,0.6979551526349722,0.6894902417321457,0.03914585617155475,0.5916209867753831,0.8427836537712682,,,3903
0.9215168076776348,0.573161732336968,,0.5071379493141962,0.06090834878673812,0.6512776790227052,0.8602090330222919,0.5470377715297445,,0.9375580737083968,3904
0.7008747862569593,0.2544926888079486,0.6134862499073414,0.13906181468732026,0.12632010359519774,0.5096118114739566,0.6265503622653915,0.6786845017562971,0.9272390585128927,,3905
0.14227253214826363,0.9184495664226806,0.9822615723289637,0.10603858996163618,0.9547342148429833,0.6629264752291347,0.008598118149871659,0.17234944273721953,,0.39132020429601677,3906
0.4339911329779699,0.16146616625037014,0.495593361053952,0.8511357265087512,0.9632751058118537,0.19006434914436499,,0.46615198459059104,0.6256141806049089,0.5560312263790399,3907
0.8352076395439,0.9097649867269699,0.563482114719649,0.6687667710139273,0.038682809617969216,0.30292994915486027,0.5411063695151958,0.39363405861380196,,,3908
0.2912737730715401,0.5993994850130298,0.9839059132800104,0.85920714235124,,,0.007623357137624853,0.20469973976450895,,,3909
0.33341887021018535,0.9400811247173443,0.02772208260429665,0.4053252284007569,,0.6320541788589231,,0.5427503332456075,,0.007716608801736413,3910
0.563498277389967,0.6386522195484361,0.6493224433225182,0.9820201371628342,0.5482540145467246,0.9380035015098046,0.38828936724205654,0.16461412854828605,0.6981837259172875,,3911
0.06601724089896421,0.9385197631356049,0.7869659461406983,0.9229610760498198,0.459963895712424,0.21193924896227512,0.8793055193716368,0.7685154979855179,,0.7120492392634071,3912
0.012812974148844525,0.925354107438988,,,0.999924129688135,0.9503976149602373,0.7920047011548994,0.4270928439535495,,,3913
0.030560703200176897,0.9636576392335968,0.10971941989355505,0.8494414051401692,0.43842163216685814,0.8878209232382227,0.8275810811938723,0.168171598960702,,,3914
0.6461842549381451,,0.33225740602018283,0.06757139527735379,0.599949766073705,0.8715299943355542,0.20719562302785888,0.8519721504083899,0.3536389920184333,,3915
0.7793320603192031,0.15211652426941846,0.646432393268658,0.6540394262151806,0.6032198208287539,0.10866733838035025,0.8570697653782127,0.613555133907755,0.6205147546139158,,3916
0.382298920160401,0.35423926578064624,0.8238325853152603,0.0019559175969294795,0.21073127970093986,0.448813006133421,0.30430639575124563,0.4692381429454522,,,3917
0.7143410622131153,0.9140038272502538,0.8599759387738334,,0.08778457620736113,0.6050699788534365,0.16251532409713054,0.995092700808895,,,3918
0.5135277032302297,,0.46697122668375424,0.45806392999506496,0.4267566100157604,0.7986971292586728,0.9117204670798689,0.07699206146983362,,,3919
,0.4453657176192034,,0.7015458143972564,,0.2189213020619477,0.6450665440832952,0.6036539239398906,0.8857954049394751,,3920
0.30567512530508634,0.6119855564797612,0.3232668294235932,0.29399329266724994,0.04971454098729711,0.556425144541458,0.7766538032730238,0.7494942279465139,,0.5419514555505036,3921
0.36843735079047724,0.7217997566670317,0.45771871660032915,0.8472704017644186,0.9489856869903566,0.5963100713469157,,0.9805864725775338,,,3922
0.5531099420022201,0.812159899311949,0.2787237015214684,0.35472708030498445,0.451685509745438,0.31500475145420226,0.41649120884926394,0.024612584581806596,,,3923
0.7228917316565907,0.7922560471382343,0.8087486388023346,,0.9654753253351994,0.5256667140296029,0.7790663824032329,0.4192949437456952,,,3924
0.6302249198868451,0.5480238669328896,0.8454314406713656,0.45669546653090654,0.29087735882435684,0.6014599746542533,0.8363464583413065,0.5111890217946246,,0.9197758035841425,3925
0.6331494853536889,0.3743914739195464,0.3810349235504995,,,0.5762268207587906,0.17104758859629443,0.49707713648631624,,,3926
0.5680309495550576,,0.02455605171620756,0.903445030309232,0.5085981024414172,0.854058454055026,,0.44973896561483173,,,3927
0.694975695611083,0.6272985939204032,0.24254089766653475,0.10660573233471116,0.9102566765579845,0.5459259553693963,0.9588862250314713,0.009857104680521589,,,3928
0.9620414387799545,0.9619036369296092,0.6995467600898176,0.7599991202916879,0.29423267185584157,0.6373853523796301,0.43611444014475265,0.518479665824204,0.16354304496230332,,3929
0.20209941721570324,0.5537328423113731,0.29481887689117237,0.43833635882936917,0.42318021322815536,0.07101660136589805,0.3788209411031943,0.26255708104416897,0.5481404305973654,,3930
0.4139482981422249,0.6506637608957663,0.6062717120378144,0.6676443611330551,,,0.1587771478732185,,0.694575909542888,0.9058257858034998,3931
0.8852772557108392,0.9312617382517102,0.678704435603725,0.7822406856858137,0.13421148902679536,0.47432217939387367,0.3462317255065245,0.702363253541037,,,3932
0.36703462621423955,0.2510007497505311,0.1286645121622989,0.8984197766209867,,0.508535405745617,0.9494674552803972,0.7411417499607771,,0.6032508803154345,3933
0.49993324071492407,0.6038784684990717,0.026331108893927313,0.7741322599156177,0.29358483805208335,0.07900370372038723,0.16346195632504978,0.0403947485296412,,0.5442231993625114,3934
0.5458012826527195,0.7730917516427451,0.031703917606402676,,0.2097844195714592,,0.5952349371628328,,,,3935
0.4151400460363205,,0.5821882558617801,0.9816367177075989,0.47556377037966824,0.8578398761104628,0.4241070018400288,,,,3936
0.5808079834482001,0.43549852333960326,0.34598878082154894,0.08593043447484272,0.2999524486847883,0.8510813953436687,0.40727892174284686,0.12249472374859816,0.8889986321217003,,3937
0.5625786919079662,0.17781013681540803,,0.905445748008836,0.7250098598703711,0.5122390623679792,0.8943304332413866,0.4990655402250591,,0.4661232927929094,3938
0.8730239952351501,0.07863043181183316,,0.07598580354004969,0.8842102352598901,0.968596939820118,0.38923437622609813,0.2890873673420057,,0.038644216928235386,3939
,0.4022315926286538,0.694481087900029,0.8441915522345463,0.2865919823732874,0.4371035256859799,0.38956132998917004,0.4399823935713012,,,3940
0.9889286701894215,0.3679897772120886,0.7660497161258429,0.5999160964042421,,0.456459329058161,0.6719765015606721,0.06835476413700559,,,3941
0.2791238646880704,0.3130508533260373,0.29890060588129064,0.18901124030149075,0.6912219661346237,0.7984813805333985,0.6256490046151384,,,0.9294457659884574,3942
0.2993680327160848,0.6513085689918706,,0.05974778245802004,0.6175763530512063,0.20520965317556572,0.22933968030128493,0.07507987651358194,,,3943
0.36608747454892476,,0.46271897954681207,0.6684020612704413,0.2365682826318405,0.816444299144972,0.8257764860002734,0.8191078541242109,,,3944
0.20399986624127198,0.21484760447336992,0.7463574725645961,0.927151379345934,0.2378166560074776,0.8047642459765185,0.7744188501006805,0.7722206068891329,,0.004001798782142463,3945
0.10577242748226923,0.6548932044893544,0.6884838678488562,0.20801549660333363,0.6813588401265757,0.15801324535921057,0.44123306771904935,0.4389675699634411,,,3946
,0.93455368177044,0.662079829556425,0.8408344011617073,0.886497703583553,0.47650907606994863,0.34608986736315084,0.5640486730839058,0.6572953645337823,,3947
0.3340317609196296,0.23160979380707714,0.02854056423175022,0.43024180344272855,0.7055287138438283,0.4398775109843973,0.29388573650099203,0.5479413184702322,0.6107839498581547,,3948
0.9583825193789468,0.7036315156584946,0.25726182478870097,0.7282932714166582,,0.581699550743161,0.23409531844106124,0.9732299313931493,0.7725291178531684,,3949
0.5078689633027044,0.031048721683573977,0.6027724154545134,0.9283825688404391,0.4616460013924061,0.3255928404635885,0.14308407793782874,0.6045900368626822,,0.9870475678635806,3950
0.7530330477167622,,0.7035536922330445,0.23009164941661053,0.6324746356494585,0.2677666495006993,0.668254707277791,0.6841912934379326,0.3282333200275528,,3951
0.20878543859391285,0.6738699452978033,0.9626859652486057,0.8640991411021841,0.3358532106868831,0.53494159929504,0.39132233483604917,,,,3952
0.840081961417575,0.09692802232189857,0.3857342291196738,0.8665034504317851,0.2557378225626177,0.3049122228269274,0.9418622872157192,0.24140045002919008,0.9919774274818454,0.9552675332389302,3953
0.13116552548291782,0.7436893105813686,0.951449408067496,,0.251730430480667,,,0.9026229462280231,,,3954
0.7733632506530245,0.8234346871692579,0.40641185752439746,0.7812639710388511,0.1034889392772641,0.21256357324509334,0.2638283236338762,0.07446515937322107,0.18139959640479286,,3955
0.35744106212007765,0.8668014928489464,0.7388299792077831,0.23053804933285482,0.7527672511078842,0.642282790036243,0.32980186205543394,0.43173618329955765,,0.8698242608328212,3956
0.056074347300826166,0.7184139357938085,0.02561676923871825,0.8425923250587966,0.9780618849021101,,0.35266204971347237,,0.6341936929723238,0.22077464128437418,3957
0.9096030626886958,0.2673324503739768,0.12607593941116646,0.281225613986851,0.5355271603878713,0.8667124758371033,0.27639544732193144,0.6405121250337614,,,3958
0.6982279730040449,0.6846970686486793,0.2945571642282261,0.6621922092272895,0.8840639474506173,0.4341200826483034,0.7312095851880341,0.025417530262703214,,0.46028337232109673,3959
0.6265432661831604,,0.7546454602378563,0.5817590095952506,0.4422597936579673,0.8667367352519492,0.6805394498594417,0.6934420037806621,,,3960
,,0.8746028566446798,0.42882058884318974,0.5190456049301452,0.19692638985653943,0.533781326441098,0.6842065403177896,,0.6590632568984164,3961
0.13852794788999978,,0.23368803245531888,0.13593040927707079,0.4866625720772684,0.6566508956483501,,0.47400946087851104,,,3962
0.022279749969053908,,0.5139610012038877,0.762150059504241,,0.0032069183515669453,0.03447121365678696,0.6042507086472996,,,3963
0.1794079019883731,0.5499058217148796,0.18442118029543575,0.08269392453455249,0.05339176316097327,0.3020708642979921,0.9035998049208273,0.29028020680322686,0.6891855786181046,0.9197975311807272,3964
0.912790963539232,0.3613652543626863,0.6497678645600669,0.4494534857049456,0.9374722064795997,0.12682281014630892,0.7630144010776964,0.10085522437500727,,0.6948263206455982,3965
0.3585553199599585,0.8739851757705382,0.12879756392429687,0.8401033550408556,0.5095845567220724,0.21739125942657822,0.4956105727309942,0.08691804664735092,,,3966
0.12097547076313064,0.3372857263247395,0.5116730563137485,0.7006171746995772,0.20057147163963296,0.5484614256673005,,0.23177664644264884,0.43731938772547374,,3967
0.7336246951575273,0.06259023732793223,,0.5930347963818174,0.21586568030683295,0.06156357954145819,0.9386886654564306,0.6448677682211762,0.5241998657179754,,3968
0.5416220091450449,0.24193067788374267,,0.776908944555827,0.038614138248919905,0.9392092754513728,,0.7420256450196513,,,3969
0.49283044984866653,0.19307678922933003,0.5639848007153757,0.918273109180572,0.9210111050096695,0.8295571129016,0.47099050759983485,0.5738133806040666,,,3970
0.34419031373607045,0.5551714750225563,0.32818702510541853,0.40062657781249356,0.20198099244668555,0.15775160897181495,0.14741946959786356,0.3825270990487444,,0.3483737181252592,3971
0.16367402487800753,0.5863925475034756,0.9670649704259454,0.39136683391511273,0.07924635743115971,0.977963127897475,0.10467347296526608,0.5284161833683247,,,3972
0.686738757770878,0.23360607728884875,0.3407739271159357,0.3234016687216249,0.7515984338272097,0.6093375431390875,0.7923444547953222,0.3493948927540005,,,3973
0.8050109612723693,0.24184275414874934,0.5288732382238316,,0.15434514806823585,0.37612004694889434,0.6815971185306287,0.3891967742441471,0.07183786209183574,,3974
0.4746079757953242,0.8439483067118168,0.15067996833186625,0.809080327513526,0.3938921100790581,0.8454557859979299,0.7309000691798541,,,,3975
0.24862142508060925,,0.5332806988437307,0.6221098230004659,0.29685129917710806,0.7382673815474331,0.8966754012801521,0.9779316837661428,,0.34866480795322896,3976
,0.8383445663716798,0.24399325265061156,0.6406571710259206,0.0691692762950088,0.43967656467639016,0.5149196412419135,0.761130326162373,0.10135760072986266,,3977
0.4482032654689193,,0.7488148467519861,0.10919308344603063,0.8695491258312578,0.4362429709655382,0.7128301765859573,0.09887161085009122,,,3978
0.3137879923327799,0.37921722010427317,0.10388437041095022,0.7043993038496252,0.5518936761602652,0.4901215730032398,0.6385500205354838,0.28190549077194327,,0.025085453895065335,3979
,,0.8020752797473228,0.18694826445336366,0.7177421414112082,0.24772995743545212,0.9219353811810527,0.6580259193619891,,,3980
0.02893421191601997,0.4645539570092846,0.8173518292935442,0.7489981823303954,0.8640166027334949,0.29804726632992395,0.055929978365654054,0.08692977689047343,,,3981
0.6518419026945546,0.8685839771402354,0.7661172423030106,0.9152003146685666,0.39208306980612406,0.4282336398314951,0.5831321800476256,,,,3982
,0.044413757460489256,,,0.20428579941139913,0.21828837687830283,0.716501373692083,0.5372321969312727,,,3983
0.38972891102724194,0.9321590956909752,0.024437714266869914,0.6734663221194853,0.5329875398312963,0.3077813463210084,0.8709065259847231,0.7682845461825519,,,3984
0.5677276466609604,0.19027096158096457,0.4882731279515632,0.5378987373303717,0.97883172530849,0.13774277021582715,0.545907459057659,0.9949529894897123,,,3985
0.6435518709297899,0.49795658137064325,0.8671260154381124,0.18415832883328254,0.2023736340249207,,0.991171899623265,0.07631650059274808,,0.3326650187237833,3986
0.742877329647065,0.7167426159209709,0.9948704904663787,0.9044311817814525,0.9061193497358819,0.42619846445352694,0.7083912444380637,0.5937286237801261,,,3987
0.8214725979676186,0.8071734143561271,0.2850477511478753,0.48765290805251293,0.5176316493929959,0.3729359979077751,0.1702362116196644,0.16804801739570818,0.8330464108203416,0.8194104027383661,3988
0.7366120251202006,0.8912645571082235,,0.16908004993450898,0.011955382437475848,0.27167933471612493,0.971528365203891,0.19213441238074247,,,3989
0.6323351679918153,0.27399790839155214,0.3855898398080265,,0.06374388646948725,0.20354288728238534,0.12533387978157884,0.3647003724723634,,,3990
0.2114251270799542,0.4445453399472392,0.4851561248780355,,0.5370031979129305,0.43803584858461997,0.7763732915027257,0.12884775084694977,0.8190069772737955,0.5015544294270228,3991
0.20850669035885772,0.7336542118161039,0.9109750746323353,0.6149229765363803,0.04439550090940503,0.45149255450936787,0.21364924769150917,0.8361081062957987,0.9420130235764985,,3992
0.5330472175754563,0.889988461864219,0.1768231935761877,0.9098753297609679,0.13013363335279482,0.1321352636033769,0.50219776932292,0.5686570311640327,,0.9113357419387341,3993
0.1737965533976087,0.6733366542064262,0.7799495303580152,0.9610369871896042,0.2572565495255803,0.7211374652409331,,,0.5250295997284864,,3994
0.5088080871011273,0.4205518697054904,0.6630696084365332,0.15175386683657244,0.71191640259538,0.5427238051515892,,0.5090387469869214,0.7177644704516544,0.46584208801822014,3995
0.18467306426383734,0.5815119892431271,0.574289561488957,0.99291043470826,0.4281313955466358,0.9530424351357013,0.4509272436975382,0.7947216959483622,,,3996
0.4382090538068074,0.741139523044491,0.872438132146417,0.34452335849671323,,0.8418915018756655,0.19448104754520934,0.22957184695794652,,0.6154598747017598,3997
0.48843949311784596,0.2705728861561123,0.5805707116870028,0.9171013448325086,0.2581125100183632,0.9181124326608439,,0.6529424928767323,,,3998
,0.0634624850643184,0.876653443282385,0.13333678298749296,0.04256003952024667,0.563996890365875,0.9652415733410773,,,,3999
0.7731351834074032,0.8209069675942796,0.15462976787700378,0.9870536734920231,0.44690583434736963,0.009815233929947764,0.29985270779663387,0.6325047135219297,0.20427736567229282,0.30485339613534723,4000
0.703446778590931,0.2580409152236136,0.12910834058400655,0.09721756160834083,0.5430114199022694,0.8719270580741602,0.8540709769345192,0.39224004799957357,,0.3575253794866783,4001
0.31736518781916334,0.06626588051430049,0.8365449509745302,0.8769424228152521,0.2609713060304215,0.22442442873576074,0.01289624395097233,,,,4002
0.820179560022558,0.926839960052689,0.023768962629485246,0.22940534165099735,,0.8287967789518771,0.2852502553117152,0.36541730201815315,,,4003
,0.2601931545487475,0.9810997070397339,0.34052810273914047,0.7706565587504026,0.8732322106041773,0.6546860604781857,0.6234009468245315,,0.2811449655976985,4004
0.8456790091700254,,0.011355586953611052,0.9731205918449678,0.5519981474540333,0.23573266234398804,0.2788800887207594,0.2899608198362521,0.8526441866600197,0.06924161760028502,4005
0.370887985842988,,0.7325421667191273,0.1034306973381387,,,0.07343981438506397,0.9612900398259296,,,4006
0.5037269718551025,0.8565092604401936,0.7598774934006787,0.40080002165739437,0.34690074154230455,,,0.4506966295023236,,0.5078624624187613,4007
0.8485051607856243,0.32025637107714455,0.424618259443297,0.23251125351854196,0.8028590589194293,,0.5115640536355625,0.5398703749994616,0.040224754345558944,,4008
0.09904609000309106,0.8547313026043091,0.14695990067722675,0.42922078969330557,0.9141069073853995,0.48807636762831696,0.23276826409611606,,,,4009
0.17163329159898166,0.8179067771605323,0.6192794172007644,0.8288900141897247,0.2943082089025406,0.4062379904320149,,0.0672991605345511,0.310408514183933,0.6884769736853109,4010
0.684358085620202,0.7365842047937802,0.8057503272585721,0.5566798189899026,0.05702444298592935,0.5055194201524196,,0.07646660389747262,0.6391971795894166,0.12177052946902722,4011
0.42817237524739604,0.09945699084191817,,,0.28410106496818677,0.6907632500970244,0.45185044996865364,0.6744108729782603,0.1294021197912969,0.683485303596975,4012
0.504410784673014,0.7660153974584734,0.8195200840014699,0.09682147208453251,0.5933731216308855,,,0.9355467361039608,,,4013
0.2090301616714796,0.637348927278266,0.7365260503840595,0.4840605079464272,0.3459782181295411,0.31541389180595614,0.9101022285923714,0.8025147526421774,,,4014
0.6963340137335562,0.5130599920733053,0.025317153384044833,0.9889180218195069,0.5467973967174701,0.3216424858146655,0.6296475065042778,0.2696906677249169,,0.6958314820146172,4015
0.39765505579972504,0.553119706635732,0.6185481397992235,0.23022656350679505,0.5595639098273167,0.9378457441478948,0.8247533261469707,0.6840405845860164,,0.10282070940929278,4016
0.9432349515806182,,0.4789178435581817,0.00025750453584427735,0.5414501936614766,0.05967350311360742,0.7358941384166957,0.274101689818982,,,4017
0.8391451085209043,,0.9923831344698629,0.5166708475706349,0.6946816510931382,0.7205713407390011,0.5862981873272654,0.7339940600076423,,,4018
0.34704383344471923,,0.2664849951015992,0.4900872204537582,0.2945475389696587,0.6133745738905217,0.3696355935051824,0.21179783309881084,0.8344317770479343,,4019
0.585970578700319,0.27827522623924206,0.6477322182658877,0.5401003115045114,0.7743511459727908,0.7822037730400193,0.2748096187564747,0.4451922252853048,,,4020
,0.8939923015399052,0.9289750988270636,0.7768176268614052,0.9161855841607222,0.2642020443450712,0.14487005261915165,0.5896809804348023,0.054683708975603706,0.3811048578443301,4021
0.19204312606278306,0.6531050253685169,0.14827623967181436,0.6914494792429702,0.6962155250976395,0.3232195884001142,0.3405817843920236,0.8325160530907308,0.48579100602167413,0.7163892132084329,4022
0.7536097860059544,0.7964579113717003,0.923465910973662,0.6456398022070079,0.641292979440688,0.0289327492563195,0.23270954342546546,0.6361240865697808,0.5500481137680686,0.0437371924697505,4023
0.5945996906667482,0.41980560012272383,0.3101232266445846,0.3340132115159359,0.010105460486144247,0.6679896114129364,0.24314293017207045,0.5732551342002327,,,4024
0.680572392847508,0.1658981013241605,,0.7489854620557013,0.008702442274750033,0.42175238152410444,0.7417732824807104,0.6013331644189833,0.15178448045955517,,4025
,0.8688216135662311,0.6021796262674142,0.3060761280543647,,0.06316289250252571,0.7460266054105991,0.35777732209680624,0.7517179704090848,,4026
0.9609837874891309,0.05617224358969919,0.31362391877970286,,0.3725174239380823,0.8768503061988514,0.9285414486924214,0.3832182317848849,,0.6682887826481798,4027
